fund_id,category,expense_ratio,true_alpha_ann,true_group,start_date,end_date,n_months,beta_true,s_true,h_true,mom_true
1949,Growth,0.017551093655599932,0.0,zero_alpha,1986-01-01,1993-08-01,92,0.7531999978133314,0.23198075112975144,-0.23144350009848025,0.023496447208243763
1950,Growth,0.010363712715369637,-0.04078360891239291,unskilled,1980-01-01,2005-01-01,301,1.1384628370786452,0.2808263103140019,-0.07025023458424504,0.19845650039744067
1951,Aggressive Growth,0.02122141900623178,0.0,zero_alpha,1978-10-01,1999-09-01,252,0.9910982709309498,0.2782067261983592,-0.03907511957883204,0.06634858372623363
1952,Growth,0.014749336776607308,0.0,zero_alpha,1978-03-01,1986-02-01,96,0.9160242131030315,-0.07420244090378122,-0.23519102113683432,-0.03535794780531673
1953,Aggressive Growth,0.020247758179696942,0.0,zero_alpha,1978-08-01,1990-06-01,143,0.9516684954321741,-0.24149592358342067,0.14792953495783687,-0.23592396480612546
1954,Aggressive Growth,0.017221869287525293,-0.031942869722196704,unskilled,1976-04-01,2006-04-01,361,0.5920937791453895,0.23559710913268214,-0.09351219462220667,-0.32055204132905635
1955,Growth,0.013321416296046412,-0.027716030087167366,unskilled,1983-11-01,2003-06-01,236,0.9214156528314498,0.04352023962933704,-0.09436352121336908,0.33142717846411224
1956,Growth,0.01859253693281224,0.0,zero_alpha,1979-10-01,1993-11-01,170,0.8370429891210164,0.6295780949216965,0.04653175804598015,0.06627677318762173
1957,Growth,0.016499547120241112,-0.034054636154168684,unskilled,1981-07-01,1995-02-01,164,1.0877107450422623,0.6411274240037366,-0.03578165521349986,-0.06761097086293931
1958,Growth,0.015214222667957748,0.0,zero_alpha,1979-03-01,2006-10-01,332,1.099254616757601,0.66767244859901,0.15749536258116262,0.07241853336947612
1959,Growth & Income,0.017971210518386137,-0.03319677813736512,unskilled,1991-07-01,2004-02-01,152,1.0365020351194865,-0.06502772525867828,-0.19668450756013334,-0.12215112074550248
1960,Aggressive Growth,0.006718779527338588,0.0,zero_alpha,1984-06-01,1993-08-01,111,1.0093187973198712,0.3123422716855234,-0.2894773194126948,-0.029680191609439906
1961,Growth,0.023205221787108578,0.03048748271979551,skilled,1977-10-01,1998-03-01,246,0.7253979876919598,0.387738129312871,-0.07195751275972151,-0.12114105894894471
1962,Growth,0.011701640921647207,-0.03698623413800741,unskilled,1975-01-01,2006-10-01,382,1.0385964619995312,0.35958855838610054,0.002047234587002577,-0.19199103768467565
1963,Aggressive Growth,0.009493859271740589,0.0,zero_alpha,1986-12-01,1996-10-01,119,1.0444096918285075,0.08140051395153536,-0.2581511888195041,-0.2957477418756883
1964,Growth,0.02043592715352356,0.0,zero_alpha,1986-06-01,1998-03-01,142,1.1367788980653095,0.4897912257413315,-0.28755071234005186,-0.21964860883432513
1965,Growth,0.009624437741850365,0.0,zero_alpha,1977-08-01,1995-03-01,212,1.2677314718645296,0.1701187465916307,0.026459556467597088,0.17319316459061898
1966,Aggressive Growth,0.0249153924640212,0.0,zero_alpha,1976-06-01,1986-09-01,124,0.6961158989642586,0.20202653123385986,-0.1615561134629924,-0.12803229418150475
1967,Growth,0.01340985083126886,0.0,zero_alpha,1979-09-01,2002-03-01,271,0.8917284761572679,-0.21445836294428586,-0.300502343401384,0.10023381677043193
1968,Growth,0.010932488173262866,0.0,zero_alpha,1991-02-01,2002-11-01,142,0.8386600044263532,0.33119124239324715,0.18306825846281252,0.16349710847678203
1969,Growth,0.006241301452521471,0.0,zero_alpha,1978-08-01,1986-12-01,101,0.9758760782577611,0.10489707160689729,-0.13635893458541848,0.02248695278111866
1970,Growth,0.005836083547276403,0.04481931114906955,skilled,1983-03-01,1995-02-01,144,0.9520102787327057,0.2861947155251313,0.21996232077307157,-0.0247850818481606
1971,Growth & Income,0.006902811222807359,0.0,zero_alpha,1975-04-01,2005-05-01,362,0.9148876890379781,0.22877842495115458,-0.00430584177811457,0.039953438079149556
1972,Growth & Income,0.005100656576242237,-0.030906557016354932,unskilled,1975-06-01,2005-08-01,363,1.104140654210176,0.21523414416594272,0.048951772411060676,-0.04249305497861709
1973,Growth & Income,0.011541799588118806,0.0,zero_alpha,1983-03-01,2001-10-01,224,0.7847878683228824,0.15857160688332897,-0.05229994921937059,0.20058638930849454
1974,Growth & Income,0.011209088002016119,-0.023363248929179074,unskilled,1979-08-01,1995-05-01,190,0.793831779891109,0.3666499336651135,-0.5410324489091394,0.3014800811216739
1975,Growth,0.013601834908771784,0.0,zero_alpha,1976-04-01,2003-05-01,326,0.7963662093352937,0.12027686577873348,-0.23735729821074086,0.2374717745556433
1976,Growth,0.009658458464821962,0.0,zero_alpha,1996-09-01,2006-11-01,123,0.895950861886102,-0.19379935486324582,-0.03514189194374489,-0.30273448521603513
1977,Aggressive Growth,0.0062548231588823965,-0.024525293443828023,unskilled,1976-08-01,1999-03-01,272,0.7657114676132231,0.3122389015934835,0.06294582745854092,-0.04555401382901708
1978,Growth,0.0064232505590589755,0.0,zero_alpha,1976-08-01,1999-12-01,281,0.9427142766801093,-0.03225138122790963,-0.36793480447762417,0.020623870817173425
1979,Growth & Income,0.008642927506103659,-0.03024121795800398,unskilled,1982-05-01,2006-06-01,290,0.9251764708053699,-0.16106546067053493,-0.020720341572092238,0.08945869406338149
1980,Growth,0.011331790537382293,-0.02661879921266807,unskilled,1986-09-01,1997-06-01,130,0.832022732900138,-0.08556083353564956,-0.23445281744280633,-0.2390971806553072
1981,Growth,0.007959841004310247,0.0,zero_alpha,1975-04-01,1999-07-01,292,1.0810649381084294,0.24083309483923024,0.03692403301793083,-0.24151654905534484
1982,Aggressive Growth,0.012302356472288587,-0.03631672632369691,unskilled,1979-06-01,2000-11-01,258,0.9410749207569894,0.1458702992262875,-0.013880157139965012,0.21601846244380885
1983,Growth & Income,0.023444403067243966,-0.03731207205929782,unskilled,1976-12-01,2005-07-01,344,1.1093971046047706,-0.3631707574182118,0.1387003204859147,-0.0638678977914669
1984,Aggressive Growth,0.010232060190592336,0.0,zero_alpha,1980-09-01,1990-04-01,116,0.9207425223193352,0.07408601423683261,0.20336458603750374,-0.20311095076798483
1985,Growth,0.008367986340252938,-0.03228391597196345,unskilled,1980-10-01,2002-04-01,259,0.9463707667652967,0.46230780624369117,0.0817979798548058,-0.14554612115844412
1986,Growth,0.018295525060044636,-0.031207301544616428,unskilled,1978-01-01,2005-05-01,329,0.8655826392977434,0.05717608226665531,0.16207871779411492,0.07857119649683222
1987,Growth,0.014817620759213973,-0.0329243118177263,unskilled,1979-11-01,1992-04-01,150,0.9489430189196773,0.1286308616431019,-0.08006849518476769,-0.10338215296952447
1988,Aggressive Growth,0.005945080316185143,-0.027158608227042597,unskilled,1980-09-01,2005-09-01,301,1.056834695919807,0.43074785933178816,0.5546234822534292,0.0562438463276075
1989,Growth,0.020756146623327778,0.0,zero_alpha,1986-01-01,1993-08-01,92,0.8882998651594552,0.368872314551134,-0.25376381929897623,-0.12680910441197557
1990,Aggressive Growth,0.01930685943707552,0.0,zero_alpha,1982-05-01,2006-09-01,293,1.0277617943801995,0.42543777191292775,-0.11555115558186425,-0.24163001910760304
1991,Growth,0.024545967234806825,0.0,zero_alpha,1975-12-01,1997-04-01,257,0.8280879558431388,-0.5231384025134257,0.17027171654937856,0.2336570244831986
1992,Growth,0.023766132391245913,0.0,zero_alpha,1982-02-01,1992-03-01,122,1.0638575848283314,0.6033807596105277,0.14054426097219852,0.07972848669334635
1993,Growth & Income,0.01668496587250488,0.0,zero_alpha,1993-04-01,1999-12-01,81,0.8630141259032109,0.32910010885698227,0.08747780382846977,-0.030062629185717445
1994,Growth,0.018720425871612253,-0.035404647722019705,unskilled,1981-03-01,2006-04-01,302,1.0777519809843574,0.7853691035060375,0.12506373159862158,-0.0582042582522414
1995,Growth,0.013190136479736544,0.0,zero_alpha,1979-07-01,1990-12-01,138,0.9591464813650497,-0.025581507693570954,-0.42671143092120817,0.23973505536128523
1996,Growth,0.022769343730580933,0.0,zero_alpha,1988-05-01,2006-09-01,221,1.1781430600086595,-0.27086265141222754,0.30785973890756685,0.10872950682930876
1997,Growth & Income,0.016056176503986958,0.0,zero_alpha,1979-12-01,1986-06-01,79,0.7768898410618686,0.1718046141812941,-0.050778191773322996,0.19202195474536382
1998,Growth,0.01151102652670091,0.0,zero_alpha,1975-05-01,2006-05-01,373,0.7285734840032198,0.10115691756070978,0.23917883645417037,-0.06755390162338
1999,Growth,0.005189829838191651,0.0,zero_alpha,1978-11-01,1998-08-01,238,0.8575674131036649,0.3334159959037053,-0.4167053157935912,0.027599981026936747
2000,Growth & Income,0.016728995299539997,0.0,zero_alpha,1975-10-01,2005-11-01,362,0.742308357794853,0.438732086146589,0.04131370069623822,0.08032983739947977
2001,Aggressive Growth,0.01550867781029789,0.0,zero_alpha,1995-07-01,2004-10-01,112,0.7425897658357583,0.14817646378012575,-0.12270045582896973,-0.06251036639707618
2002,Growth,0.021237543557262064,0.0,zero_alpha,1990-10-01,2001-03-01,126,1.0432326140689814,0.10982298854681857,0.10442403031626069,0.005670183649454017
2003,Growth,0.008740092526132729,0.0,zero_alpha,1983-06-01,2004-11-01,258,0.9493731809881012,0.3006799548790318,0.05341409049376914,-0.0675415509824875
2004,Growth,0.021308025356946828,0.0,zero_alpha,1977-09-01,1998-12-01,256,0.8780478534943611,0.10591783357687558,0.06320955949983569,0.07985887962533257
2005,Growth & Income,0.005305672205111272,0.0,zero_alpha,1980-05-01,2006-09-01,317,0.8919556104041851,0.08500447477580314,-0.22178833764629832,-0.17820912457758709
2006,Aggressive Growth,0.016746267553994647,0.0,zero_alpha,1975-11-01,2005-11-01,361,0.8604143503510491,0.4292837346688215,-0.021393824163722208,0.1057955028870587
2007,Growth & Income,0.012937048024897622,0.0,zero_alpha,1978-02-01,2005-04-01,327,1.1975553751728565,0.4849444642258931,-0.046033409585868205,0.06660698026143663
2008,Growth & Income,0.011630410426847836,0.0,zero_alpha,1991-04-01,1999-12-01,105,0.8396741438535444,0.4409915609657734,0.08906200834148652,-0.01049627927609829
2009,Growth,0.013665919343334412,-0.04483329220465648,unskilled,1987-06-01,2000-09-01,160,0.7516799152875051,0.12794257181861862,0.18785939908669336,0.08742757184781255
2010,Growth,0.009471829723981452,0.0,zero_alpha,1976-06-01,2006-01-01,356,1.0694075926229492,-0.3649472469382957,0.02009518440172292,-0.034741069559946575
2011,Aggressive Growth,0.008668513061999504,-0.03019039073035578,unskilled,1980-11-01,2000-08-01,238,0.9176366564978268,0.13294847840178797,-0.26523445767771975,-0.08051961119909301
2012,Growth & Income,0.02110213768002899,0.0,zero_alpha,1977-05-01,2005-09-01,341,1.2558160533226828,-0.01949500316926217,0.011515761913353609,0.10155892321830172
2013,Aggressive Growth,0.009555166004612948,0.0,zero_alpha,1985-10-01,2005-11-01,242,0.8710691541808797,0.13756874524735302,0.5122152456818525,0.10805210077315583
2014,Growth,0.01973943988992732,-0.033841244783940155,unskilled,1985-01-01,1991-04-01,76,1.0768976269635187,0.002227276820597812,0.3192010653975572,-0.05609053582135512
2015,Growth & Income,0.019227210888852646,-0.042364917179956454,unskilled,1982-04-01,1999-12-01,213,1.1123295995898956,0.16481503613359952,-0.6048799125515398,-0.06895784383645874
2016,Aggressive Growth,0.0056680083141400495,-0.04072292993487096,unskilled,1975-11-01,2003-02-01,328,0.8717996251696994,-0.08981890730789108,0.00266863073896894,-0.007446022564068483
2017,Growth & Income,0.022621448403750903,0.0,zero_alpha,1978-05-01,2000-12-01,272,0.8385618848136446,-0.15017935917959466,0.17642390505106886,-0.06280084792210264
2018,Growth,0.020787102601867606,0.0,zero_alpha,1993-02-01,2001-08-01,103,1.0612049796396357,0.475672870642723,-0.046465402513595884,0.24876786648234028
2019,Growth,0.020921344988467688,0.03528252246033682,skilled,1988-09-01,1999-04-01,128,1.0362337876870895,-0.07241440334191335,-0.10201818402877671,0.067471357129131
2020,Aggressive Growth,0.02118382104438054,-0.03625768594592884,unskilled,1975-11-01,2003-11-01,337,0.738408484893361,0.1700829063140884,-0.06339284301669766,0.022190035032082236
2021,Aggressive Growth,0.016651064581501278,0.0,zero_alpha,1975-04-01,2006-09-01,378,0.7807346545542918,0.4086287116507089,0.10043789708693045,-0.11990874605335435
2022,Growth,0.024867617337755245,0.0,zero_alpha,1980-06-01,2005-09-01,304,0.5695354992577992,0.3985760315573932,-0.2396939948750018,0.13084841705549607
2023,Growth,0.008583042809549102,0.0,zero_alpha,1978-01-01,1985-07-01,91,1.0393080280968203,0.3687120512288378,0.22773773032187414,-0.07174073499166228
2024,Aggressive Growth,0.0064467186188334955,0.0,zero_alpha,1975-08-01,1997-04-01,261,0.9107259210296381,0.24571662862538385,-0.02119859833961383,-0.077912096662156
2025,Growth & Income,0.01908334944758844,0.0,zero_alpha,1976-10-01,2004-02-01,329,0.9256774368537076,0.35100082713421243,-0.1970048548223099,0.13589219946148787
2026,Growth,0.010878744747913725,0.0,zero_alpha,1981-05-01,2003-08-01,268,0.696283385344722,0.5132720331515386,0.2148700322797391,0.07809840814878463
2027,Growth,0.017164664478601054,0.0,zero_alpha,1978-06-01,1999-06-01,253,0.7852846470366011,0.2762556484988434,-0.31902618102232827,-0.3555171413703336
2028,Growth,0.012834032258776853,0.0,zero_alpha,1986-11-01,2004-05-01,211,0.878306163114865,-0.28930058670354586,-0.12104201940031677,-0.003665614564646369
2029,Growth,0.01167048317002007,0.0,zero_alpha,1992-05-01,2003-11-01,139,0.8491511599778269,0.03786669846247584,-0.12433501305703286,0.038827943082143004
2030,Growth,0.02286497249189745,0.0,zero_alpha,1985-05-01,1997-11-01,151,0.9676754113276447,0.344092517930522,0.4187883876472262,-0.03093942336717401
2031,Growth,0.007840869172238639,-0.017474664153797965,unskilled,1977-08-01,2002-09-01,302,1.037520218994772,0.013226016572648963,-0.14700415372788864,0.04405454985347073
2032,Aggressive Growth,0.008779713087872983,0.0,zero_alpha,1976-01-01,1982-10-01,82,1.2904418853927795,0.5750265348646609,-0.44099304410002105,-0.2514532004363516
2033,Growth,0.018356817057401612,0.0,zero_alpha,1995-05-01,2002-07-01,87,0.9469974454953611,0.15420504295839213,-0.1263630230558283,-0.40465308990110876
2034,Growth,0.0206520202553026,0.0,zero_alpha,1989-09-01,2005-04-01,188,1.1173103994645417,0.19131219283985906,0.08111006948095564,-0.12632023575554063
2035,Growth & Income,0.02164428983969843,0.0,zero_alpha,1977-09-01,2003-07-01,311,0.8255040834530337,0.45118604972543386,0.14681690931672084,0.0623370682650725
2036,Growth,0.009622994326845038,0.0,zero_alpha,1979-10-01,2002-06-01,273,0.6987580527536965,0.12428752567267681,0.44530793868855445,-0.4637434342781335
2037,Aggressive Growth,0.02264226836578908,-0.024642540135034217,unskilled,1983-05-01,2004-03-01,251,0.8971547529934812,0.21406925893204654,0.2713795141971762,-0.1065319100859261
2038,Growth,0.017191013128491108,0.0,zero_alpha,1983-10-01,2003-02-01,233,0.7103417423188637,0.3947808709997781,0.027584518783030428,-0.268414145379908
2039,Growth & Income,0.021464368378280866,0.0,zero_alpha,1978-04-01,1986-02-01,95,0.9522009750753654,-0.19806765395842155,-0.18828309351495554,-0.016393625879702164
2040,Growth & Income,0.006370438804064393,0.0,zero_alpha,1987-03-01,2001-01-01,167,0.8329318813237002,0.0986754594031126,0.31480548626947175,0.31368488869337746
2041,Growth,0.01213788671970843,0.0,zero_alpha,1998-02-01,2005-02-01,85,0.6568592919868121,0.37728832384478006,-0.08371271006524629,-0.012576399199615253
2042,Aggressive Growth,0.015497279689813376,0.0,zero_alpha,1979-12-01,2005-05-01,306,1.2104037718790266,0.18640003708564853,-0.14163144724292095,0.0038745732003698102
2043,Aggressive Growth,0.016539140651645717,0.0,zero_alpha,1978-03-01,2003-06-01,304,0.8693657430341929,0.53683345301937,-0.09341476043081398,0.1458846411182348
2044,Growth,0.006981431081474123,0.0,zero_alpha,1985-07-01,1997-05-01,143,0.7043571045583703,-0.22398083954672957,-0.2604576477793619,0.02319598367158603
2045,Aggressive Growth,0.01577316489204351,-0.031890739272382784,unskilled,1979-12-01,1992-10-01,155,1.0847257685760934,-0.2525004419865333,-0.10300401823419512,-0.012248765528400898
2046,Growth,0.01830972866186049,0.0,zero_alpha,1987-03-01,2000-09-01,163,0.8407078456191072,0.36242162915567944,-0.0566216659956831,0.15899688862175057
2047,Growth,0.012231901715293455,0.0,zero_alpha,1975-09-01,2004-09-01,349,1.1135249050535991,0.3864518037331937,0.13613132116242363,0.09078307257677085
2048,Growth & Income,0.015014784885612614,-0.03249242742254712,unskilled,1979-10-01,1997-11-01,218,0.8399908497982925,0.12168749829204167,-0.08761766702020374,0.0632938642349679
2049,Growth,0.010851328432881198,0.0,zero_alpha,1976-09-01,2002-03-01,307,0.8688653464605803,0.2700986000114311,-0.26349184836770306,-0.0008170228851198183
2050,Growth,0.02241000543743971,0.0,zero_alpha,1980-01-01,1997-01-01,205,1.001724756421557,0.3563017444078517,-0.33075443105134,-0.03190970570905953
2051,Growth,0.01698413213380053,0.0,zero_alpha,1978-01-01,2001-10-01,286,1.0389829071056165,-0.033465801462936595,0.03191394950462321,0.15757563278474931
2052,Growth & Income,0.016025477922717916,0.0,zero_alpha,1976-01-01,1995-03-01,231,1.0652725606010898,-0.006712093762324789,0.0045251706938449435,-0.030469392981875936
2053,Growth,0.023887148517554205,0.0,zero_alpha,1989-01-01,2001-06-01,150,0.9365388291906006,0.21743154479965915,-0.12086254224263357,0.20468793190340193
2054,Growth,0.018298630473202186,-0.02339615084417008,unskilled,1976-07-01,2005-02-01,344,1.0292925082331874,0.39602223997343,-0.10349129209841416,-0.13707195494339236
2055,Aggressive Growth,0.01059646883078856,0.0,zero_alpha,1982-07-01,2006-08-01,290,1.061844291038513,-0.12148923158949618,0.067697386559834,0.23506759317586667
2056,Aggressive Growth,0.017835061623878986,0.0,zero_alpha,1976-02-01,2001-11-01,310,0.9800853707850274,0.12051309201624517,0.26810925073786945,0.0908060124632627
2057,Growth,0.02423246913306443,0.0,zero_alpha,1975-12-01,2006-07-01,368,0.9286012830103555,0.10894084207389035,-0.1660289168287976,-0.12528023845780092
2058,Growth & Income,0.005471165118545971,0.0,zero_alpha,1978-08-01,1990-03-01,140,0.7332057577653305,0.27448977626069104,0.0077805672430865305,0.09634679518284595
